"ridageyr","dmdeduc2","INDFMPIR","riagendr_1","race_1","race_2","race_3","race_4"
4.47213595499958,1.4142135623731,1.64012194668567,0,1,0,0,0
4.47213595499958,1.73205080756888,2.07364413533277,0,1,0,0,0
1,1,1.30384048104053,0,0,0,1,0
3.60555127546399,1.73205080756888,2.23606797749979,1,1,0,0,0
1.4142135623731,1.4142135623731,1.51986841535707,0,0,1,0,0
4.35889894354067,1.73205080756888,1.46628782986152,1,0,1,0,0
1.4142135623731,1.73205080756888,2.23606797749979,0,0,1,0,0
4.47213595499958,1,1.37840487520902,0,1,0,0,0
3,0,0.979795897113271,0,0,0,0,1
0,2,2.23606797749979,1,1,0,0,0
3.16227766016838,0,1.08627804912002,0,0,1,0,0
2.64575131106459,1.4142135623731,0.905538513813742,1,0,1,0,0
1,0,1.00498756211209,1,0,0,1,0
1.73205080756888,1.73205080756888,2.23606797749979,0,0,1,0,0
3.46410161513775,1,1.6431676725155,0,0,1,0,0
2.64575131106459,0,0.812403840463596,0,0,0,1,0
1.4142135623731,1.4142135623731,2.23606797749979,0,0,1,0,0
4.47213595499958,1.73205080756888,1.113552872566,0,1,0,0,0
0,1.73205080756888,1.77200451466693,1,0,1,0,0
0,2,2.23606797749979,1,0,1,0,0
3.60555127546399,0,1.58429795177549,1,1,0,0,0
1.4142135623731,1.4142135623731,1.31909059582729,1,0,0,0,1
2.23606797749979,1.4142135623731,1.86815416922694,0,1,0,0,0
3.60555127546399,0,0.854400374531753,0,0,0,1,0
1.73205080756888,1.73205080756888,1.35646599662505,1,0,0,1,0
1.4142135623731,1.73205080756888,2.23606797749979,0,0,0,1,0
0,1,0.678232998312527,0,0,0,1,0
4.47213595499958,1,1.13578166916005,1,1,0,0,0
3.74165738677394,0,1.27279220613579,0,0,0,1,0
1.4142135623731,1.73205080756888,2.23606797749979,1,0,0,0,1
1,1,1.37477270848675,0,0,0,0,1
3.16227766016838,2,2.23606797749979,1,0,1,0,0
4.47213595499958,1.73205080756888,1.49666295470958,0,1,0,0,0
2.23606797749979,1.73205080756888,1.15325625946708,1,0,0,0,1
4.47213595499958,1.73205080756888,2.23606797749979,1,1,0,0,0
1,1.73205080756888,1.4,0,0,1,0,0
1.4142135623731,2,2.23606797749979,0,1,0,0,0
0,1.4142135623731,1.9157244060668,0,0,0,1,0
4.47213595499958,1.4142135623731,1.13578166916005,0,1,0,0,0
4.47213595499958,1.4142135623731,1.14891252930761,1,1,0,0,0
1,2,2.23606797749979,0,1,0,0,0
4.12310562561766,1,1.8165902124585,1,1,0,0,0
3,1,0.916515138991168,1,0,1,0,0
0,1.73205080756888,1.28452325786651,0,0,1,0,0
0,2,2.23606797749979,0,1,0,0,0
2.82842712474619,1.73205080756888,0.92736184954957,1,1,0,0,0
1.73205080756888,2,2.2113344387496,0,1,0,0,0
3.3166247903554,1,2.23606797749979,1,1,0,0,0
4.47213595499958,1.4142135623731,1.64012194668567,0,0,0,1,0
2.64575131106459,1.4142135623731,1.16619037896906,1,0,0,1,0
1.73205080756888,1.4142135623731,0.842614977317636,1,0,1,0,0
1.73205080756888,1,1.37477270848675,1,0,0,1,0
4.12310562561766,1.4142135623731,1.15758369027902,1,0,1,0,0
4,1.73205080756888,2.23606797749979,1,0,1,0,0
4.47213595499958,1.4142135623731,1.01488915650922,1,1,0,0,0
4,1.73205080756888,1.89208879284245,0,0,0,0,1
3,1.73205080756888,2.21810730128188,0,1,0,0,0
1.73205080756888,1,1.69115345252878,0,1,0,0,0
4.47213595499958,1.4142135623731,1.35646599662505,1,0,1,0,0
4.47213595499958,1.73205080756888,1.79443584449264,0,1,0,0,0
4.47213595499958,1.73205080756888,2.23606797749979,0,1,0,0,0
1.73205080756888,1.73205080756888,2.13541565040626,1,0,0,1,0
2.23606797749979,1.73205080756888,2.23606797749979,0,0,0,1,0
2.23606797749979,1.73205080756888,2.23606797749979,1,0,0,0,1
3.87298334620742,1.73205080756888,2.16564078277077,0,1,0,0,0
1,2,2.23606797749979,1,1,0,0,0
3.16227766016838,1,1.42828568570857,0,0,1,0,0
3.87298334620742,1.73205080756888,1.19582607431014,1,1,0,0,0
4.35889894354067,1,1.90787840283389,0,0,0,1,0
0,2,1.9824227601599,0,0,1,0,0
4.47213595499958,1.73205080756888,1.59687194226713,1,0,0,0,1
4.47213595499958,0,0.959166304662544,0,0,1,0,0
1.73205080756888,1,0.842614977317636,1,1,0,0,0
4.47213595499958,1.4142135623731,1.0770329614269,1,1,0,0,0
4.47213595499958,2,1.37113092008021,0,1,0,0,0
2.64575131106459,0,1.42828568570857,0,1,0,0,0
3.3166247903554,1.73205080756888,2.23606797749979,1,1,0,0,0
0,1,1.95448202856921,1,0,0,0,1
4.47213595499958,1.73205080756888,1.3490737563232,1,1,0,0,0
2,2,2.23606797749979,1,1,0,0,0
0,2,2.23606797749979,1,1,0,0,0
2,1.4142135623731,1.69115345252878,0,1,0,0,0
2.44948974278318,1,0.824621125123532,0,0,1,0,0
4.12310562561766,2,2.23606797749979,1,0,1,0,0
1.73205080756888,1.73205080756888,2.23606797749979,1,1,0,0,0
0,1.73205080756888,1.72336879396141,1,0,0,1,0
1.4142135623731,2,0.9,1,1,0,0,0
0,1,0.94339811320566,1,0,0,1,0
3.87298334620742,1.73205080756888,0.99498743710662,1,0,0,0,1
3.60555127546399,1.4142135623731,1.2328828005938,1,0,1,0,0
3.16227766016838,1,1.84390889145858,1,1,0,0,0
3.87298334620742,0,0.741619848709566,0,1,0,0,0
4.24264068711928,0,0.959166304662544,0,0,0,1,0
2.82842712474619,1.73205080756888,2.23606797749979,0,1,0,0,0
1,1.4142135623731,1.48323969741913,1,1,0,0,0
3.74165738677394,2,2.23606797749979,0,1,0,0,0
3.60555127546399,2,2.23606797749979,1,1,0,0,0
4.47213595499958,0,0.866025403784439,0,1,0,0,0
1.4142135623731,1.4142135623731,0.91104335791443,0,0,0,1,0
1.4142135623731,1,0.360555127546399,0,0,1,0,0
2,1.4142135623731,1.77200451466693,0,0,1,0,0
4.47213595499958,1.4142135623731,1.00498756211209,0,1,0,0,0
2,1.73205080756888,1.13578166916005,1,0,0,0,1
1,1,0.529150262212918,1,0,1,0,0
0,1,0.519615242270663,1,0,0,1,0
1.73205080756888,1,1.10453610171873,1,1,0,0,0
1,1.73205080756888,2.23606797749979,0,0,1,0,0
1.4142135623731,1.4142135623731,1.3228756555323,0,1,0,0,0
4.24264068711928,0,1.0816653826392,1,0,0,0,1
1.4142135623731,1.4142135623731,2.23606797749979,0,0,1,0,0
2.23606797749979,0,0.692820323027551,0,0,0,1,0
4.47213595499958,2,2.23606797749979,0,1,0,0,0
4.47213595499958,2,2.0174241001832,0,0,0,0,1
2.44948974278318,1,1.55884572681199,0,0,0,1,0
3,1.4142135623731,0.938083151964686,1,1,0,0,0
1.73205080756888,1.73205080756888,2.23606797749979,1,1,0,0,0
3.16227766016838,2,2.23606797749979,0,1,0,0,0
2.82842712474619,2,2.07364413533277,0,1,0,0,0
4.47213595499958,0,2.14242852856286,1,0,0,1,0
1.4142135623731,2,1.94422220952236,1,1,0,0,0
1,1.4142135623731,1.28452325786651,0,0,1,0,0
3.60555127546399,1.73205080756888,1.99248588451713,1,0,0,1,0
2,2,2.23606797749979,1,0,0,0,1
1.73205080756888,0,0.848528137423857,0,0,0,1,0
1,1.73205080756888,0.921954445729289,0,0,0,0,1
4.47213595499958,1.4142135623731,1.62480768092719,0,1,0,0,0
1.73205080756888,2,2.22710574513201,0,0,0,0,1
2.23606797749979,1,1.113552872566,0,1,0,0,0
0,1.4142135623731,1.06301458127346,1,0,1,0,0
2.82842712474619,2,1.12249721603218,0,1,0,0,0
4.47213595499958,2,0.830662386291807,1,1,0,0,0
2,2,2.23606797749979,0,1,0,0,0
2.82842712474619,1.73205080756888,2.23606797749979,0,1,0,0,0
2.82842712474619,2,2.23606797749979,1,1,0,0,0
3,0,1.15325625946708,0,0,0,0,1
2.64575131106459,1.73205080756888,1.42828568570857,0,0,1,0,0
4.47213595499958,0,1.37840487520902,1,1,0,0,0
3,1,1.09544511501033,0,1,0,0,0
4.47213595499958,0,1.62480768092719,1,1,0,0,0
2.23606797749979,1,1,1,1,0,0,0
3.74165738677394,2,2.23606797749979,0,1,0,0,0
4,1.4142135623731,1.13578166916005,0,1,0,0,0
1.73205080756888,1.73205080756888,1.61245154965971,1,1,0,0,0
3.60555127546399,2,1.40712472794703,1,1,0,0,0
0,2,0.91104335791443,0,1,0,0,0
1.73205080756888,1,1.33041346956501,1,0,1,0,0
2,1.4142135623731,1.42828568570857,1,0,1,0,0
2.23606797749979,1.4142135623731,1.26885775404495,0,0,1,0,0
0,1.73205080756888,2.03224014329016,0,0,1,0,0
3.16227766016838,1.4142135623731,1.0770329614269,1,1,0,0,0
2.23606797749979,0,1.03440804327886,1,0,0,1,0
3.3166247903554,1.73205080756888,0.741619848709566,0,1,0,0,0
1.73205080756888,1.73205080756888,1.04880884817015,0,1,0,0,0
3.16227766016838,1.73205080756888,1.40712472794703,0,1,0,0,0
4,0,1.42828568570857,1,1,0,0,0
2.64575131106459,2,2.23606797749979,0,1,0,0,0
4.47213595499958,0,1.37113092008021,1,0,1,0,0
2.23606797749979,1,1.00995049383621,1,0,0,1,0
0,1.4142135623731,1.28452325786651,1,0,0,1,0
4.47213595499958,1,1.20415945787923,1,1,0,0,0
0,1.4142135623731,2.23606797749979,1,0,1,0,0
3.87298334620742,0,2.01990098767242,1,0,1,0,0
4.47213595499958,1.73205080756888,1.63707055437449,0,1,0,0,0
0,1.4142135623731,1.14017542509914,1,0,1,0,0
3.74165738677394,2,1.94935886896179,1,1,0,0,0
1,2,0.6,1,0,1,0,0
3.60555127546399,1.4142135623731,1.70880074906351,0,1,0,0,0
4.47213595499958,1.4142135623731,1.86547581061776,1,1,0,0,0
3.16227766016838,2,2.23606797749979,0,1,0,0,0
3,1,1.24899959967968,1,0,1,0,0
4,1.73205080756888,2.07364413533277,0,1,0,0,0
3.74165738677394,0,1.0770329614269,1,1,0,0,0
4.12310562561766,1,1.05830052442584,1,1,0,0,0
2.64575131106459,0,0.974679434480896,1,0,0,1,0
2,2,1.37113092008021,1,0,1,0,0
2.82842712474619,1.4142135623731,2.23606797749979,1,0,1,0,0
4.47213595499958,2,1.40712472794703,1,1,0,0,0
1,2,2.23606797749979,0,0,0,1,0
1.73205080756888,0,1.03440804327886,1,0,0,1,0
4.47213595499958,0,1.15325625946708,1,1,0,0,0
2.64575131106459,0,1.15758369027902,0,0,0,1,0
4.47213595499958,1.73205080756888,1.00995049383621,1,1,0,0,0
1.73205080756888,2,0.948683298050514,1,0,0,1,0
4.47213595499958,1.73205080756888,2.23606797749979,0,1,0,0,0
1.73205080756888,2,1.99248588451713,1,1,0,0,0
2,1.73205080756888,0.866025403784439,0,0,1,0,0
1.4142135623731,1,1.2328828005938,1,1,0,0,0
4.12310562561766,1,0.932737905308881,0,0,1,0,0
1,1,2.23606797749979,1,0,1,0,0
4.12310562561766,1,0.2,0,1,0,0,0
2.23606797749979,1.73205080756888,2.23606797749979,1,0,1,0,0
1.4142135623731,1.4142135623731,0.989949493661167,0,1,0,0,0
2.82842712474619,1,1.03440804327886,0,0,1,0,0
3,2,1.6431676725155,1,1,0,0,0
4.12310562561766,1,1.33041346956501,1,0,1,0,0
0,1,0.866025403784439,0,0,1,0,0
1,1.4142135623731,1.50996688705415,1,0,1,0,0
2.82842712474619,0,1.05830052442584,0,0,0,1,0
2.23606797749979,1.73205080756888,1.99248588451713,0,0,0,1,0
4.47213595499958,1.4142135623731,2.01990098767242,1,1,0,0,0
2.44948974278318,2,2.13307290077015,0,1,0,0,0
0,2,2.23606797749979,1,1,0,0,0
3,1.4142135623731,0.916515138991168,1,0,1,0,0
3.46410161513775,1.73205080756888,2.12367605815953,1,1,0,0,0
3.60555127546399,2,2.23606797749979,0,1,0,0,0
1,2,2.23606797749979,0,1,0,0,0
2.23606797749979,1,1.09544511501033,1,1,0,0,0
3,1.73205080756888,1.56204993518133,0,1,0,0,0
3.87298334620742,1.4142135623731,1.03923048454133,1,1,0,0,0
0,1,2.23606797749979,0,0,1,0,0
2.23606797749979,0,1.10453610171873,0,0,0,1,0
1.4142135623731,1.73205080756888,2.23606797749979,0,1,0,0,0
4.47213595499958,2,2.23606797749979,1,1,0,0,0
3.46410161513775,2,2.23606797749979,1,1,0,0,0
3.46410161513775,1.4142135623731,0.883176086632785,0,0,1,0,0
4.47213595499958,1.73205080756888,1.73205080756888,1,1,0,0,0
2.64575131106459,1.73205080756888,1.49331845230681,0,0,1,0,0
1.4142135623731,1.73205080756888,0,1,0,0,0,1
3.16227766016838,2,1.95192212959431,1,0,0,0,1
3.3166247903554,0,0.932737905308881,0,0,0,1,0
3.60555127546399,1.73205080756888,2.23606797749979,1,1,0,0,0
1,1.73205080756888,2.23606797749979,0,0,1,0,0
2,2,2.23606797749979,1,0,0,0,1
4.12310562561766,1.73205080756888,1.75783958312469,0,1,0,0,0
2.23606797749979,1.4142135623731,1.26885775404495,1,0,0,1,0
4.24264068711928,1,0.883176086632785,0,1,0,0,0
2.44948974278318,1.4142135623731,2.12367605815953,0,1,0,0,0
3,2,2.23606797749979,1,0,0,1,0
4.24264068711928,1.4142135623731,1.37477270848675,1,0,1,0,0
4.47213595499958,1.73205080756888,1.81934053986603,0,0,1,0,0
4.12310562561766,1.73205080756888,2.23606797749979,1,1,0,0,0
4.47213595499958,1.73205080756888,1.7464249196573,0,1,0,0,0
4.47213595499958,1.4142135623731,1.7832554500127,1,1,0,0,0
2,1.4142135623731,1.12694276695846,1,1,0,0,0
3.87298334620742,1.73205080756888,1.3228756555323,0,1,0,0,0
1.4142135623731,1.4142135623731,0.2,1,1,0,0,0
2.82842712474619,1.4142135623731,1.03923048454133,1,1,0,0,0
3.3166247903554,0,1.75214154679352,1,0,1,0,0
2.82842712474619,2,2.23606797749979,0,1,0,0,0
1.73205080756888,1.4142135623731,2.23606797749979,1,0,1,0,0
2,2,1.14891252930761,1,1,0,0,0
3.46410161513775,1.73205080756888,1.79443584449264,0,0,1,0,0
2,1.4142135623731,1.24096736459909,1,0,0,1,0
2,2,2.23606797749979,0,0,0,0,1
2.82842712474619,1.73205080756888,1.59059737205869,1,1,0,0,0
4.12310562561766,2,1.37477270848675,0,1,0,0,0
3.16227766016838,1.4142135623731,1.28452325786651,0,1,0,0,0
2.23606797749979,2,1.01488915650922,0,1,0,0,0
1,1.4142135623731,1.13137084989848,0,1,0,0,0
1.4142135623731,1.73205080756888,1.1,0,1,0,0,0
4.47213595499958,1.4142135623731,1.50332963783729,1,0,0,0,1
2,2,2.23606797749979,0,0,0,1,0
2.64575131106459,1.4142135623731,1.79443584449264,1,1,0,0,0
1,1.73205080756888,0,1,0,1,0,0
0,1,0.91104335791443,1,0,0,1,0
2,1.4142135623731,1.82482875908947,1,0,0,1,0
3.16227766016838,1.73205080756888,2.23606797749979,0,0,1,0,0
2.44948974278318,1.73205080756888,1.31909059582729,1,1,0,0,0
2,1.73205080756888,1.00995049383621,0,1,0,0,0
1,1.4142135623731,2.23606797749979,0,1,0,0,0
2.44948974278318,2,2.23606797749979,1,1,0,0,0
1.73205080756888,1,2.00997512422418,1,0,1,0,0
2.82842712474619,1.4142135623731,0.877496438739212,0,0,1,0,0
3.3166247903554,1.73205080756888,1.6062378404209,0,1,0,0,0
2.44948974278318,0,0.591607978309962,0,0,0,1,0
4.47213595499958,2,2.23606797749979,1,1,0,0,0
3.60555127546399,1.4142135623731,0.92736184954957,1,1,0,0,0
4.47213595499958,1.4142135623731,1.33416640641263,1,1,0,0,0
1.4142135623731,2,1.51327459504216,0,0,1,0,0
1.73205080756888,2,1.47986485869487,0,0,1,0,0
0,1,1.07238052947636,0,0,1,0,0
3.3166247903554,2,1.97989898732233,0,1,0,0,0
1.73205080756888,1.73205080756888,1.13578166916005,1,0,1,0,0
4.47213595499958,1.73205080756888,1.17898261225516,1,1,0,0,0
2.64575131106459,1.73205080756888,1.60312195418814,0,0,1,0,0
4.47213595499958,1.73205080756888,1.08627804912002,0,1,0,0,0
3,0,1.29228479833201,1,0,1,0,0
0,1.4142135623731,1.05830052442584,1,0,0,1,0
1,1.73205080756888,2.23606797749979,0,0,0,0,1
4.47213595499958,1.73205080756888,1.12694276695846,1,1,0,0,0
3.3166247903554,1.4142135623731,1.22474487139159,0,0,1,0,0
1.4142135623731,1,1.88148877222268,0,0,1,0,0
3,1.4142135623731,1.28062484748657,1,0,0,1,0
1.73205080756888,1.73205080756888,0,0,0,0,0,1
3.3166247903554,2,2.23606797749979,0,1,0,0,0
1,1,1.3856406460551,1,0,1,0,0
2.44948974278318,1.4142135623731,1.84390889145858,0,0,0,1,0
1.73205080756888,1.73205080756888,1.95192212959431,0,1,0,0,0
2.44948974278318,1.4142135623731,1.86547581061776,0,0,0,1,0
2.23606797749979,2,2.23606797749979,1,0,0,0,1
3.74165738677394,1.4142135623731,0.877496438739212,0,0,0,1,0
3.74165738677394,2,2.23606797749979,1,0,0,0,1
2.44948974278318,1.4142135623731,1.0770329614269,1,1,0,0,0
2.64575131106459,1.4142135623731,1.31909059582729,0,0,0,1,0
4.24264068711928,1.4142135623731,0.92736184954957,0,0,1,0,0
2.64575131106459,1,1.56204993518133,0,0,1,0,0
3.74165738677394,2,2.12837966537928,0,0,1,0,0
3.46410161513775,1.73205080756888,1.79443584449264,1,1,0,0,0
3.74165738677394,1.4142135623731,2.18403296678416,1,1,0,0,0
4.12310562561766,1.4142135623731,1.38924439894498,1,0,1,0,0
3.3166247903554,2,1.78044938147649,1,1,0,0,0
3.16227766016838,1.4142135623731,0.860232526704263,0,1,0,0,0
1.4142135623731,1.73205080756888,0.678232998312527,0,1,0,0,0
1.4142135623731,1,1.01488915650922,0,0,0,1,0
0,1.4142135623731,1.93390796058137,1,0,1,0,0
4.47213595499958,1.4142135623731,1.3114877048604,0,1,0,0,0
1.4142135623731,1.73205080756888,1.35646599662505,1,0,0,1,0
4.47213595499958,1.73205080756888,0.91104335791443,1,1,0,0,0
3.3166247903554,1.73205080756888,1.02469507659596,1,1,0,0,0
1.4142135623731,2,0.953939201416946,1,0,0,1,0
4.47213595499958,1.4142135623731,1.1,0,1,0,0,0
2.82842712474619,2,0.854400374531753,0,0,0,0,1
0,1.73205080756888,2.23606797749979,1,0,0,1,0
3.16227766016838,2,1.9672315572906,1,1,0,0,0
2.23606797749979,1.4142135623731,2.23606797749979,1,0,0,0,1
1.73205080756888,2,2.03224014329016,1,0,1,0,0
1,1.73205080756888,1.51986841535707,0,1,0,0,0
3.16227766016838,1.73205080756888,1.70293863659264,0,0,0,0,1
1.73205080756888,1.4142135623731,0,0,0,0,1,0
2,1.73205080756888,2.04694894904587,1,0,0,1,0
3.60555127546399,2,1.9672315572906,1,1,0,0,0
4.12310562561766,1.73205080756888,1.31909059582729,1,1,0,0,0
4.47213595499958,1.4142135623731,1.4456832294801,0,1,0,0,0
1.4142135623731,1.4142135623731,1.7464249196573,0,1,0,0,0
1.73205080756888,1.73205080756888,1.92093727122985,1,0,1,0,0
2,2,1.04880884817015,0,1,0,0,0
4.12310562561766,1,0.883176086632785,0,0,0,1,0
1,1.4142135623731,0,0,1,0,0,0
4.47213595499958,0,1.1916375287813,1,0,0,1,0
3,1,1.13578166916005,0,0,1,0,0
4.24264068711928,1,1.75783958312469,1,1,0,0,0
4.47213595499958,2,2.23606797749979,1,1,0,0,0
2,1.73205080756888,2.23606797749979,1,1,0,0,0
4.47213595499958,0,1.49331845230681,1,1,0,0,0
1,1.73205080756888,2.23606797749979,0,0,0,1,0
3.46410161513775,1,1.13578166916005,1,0,1,0,0
2.23606797749979,1.73205080756888,1.38924439894498,1,0,0,1,0
3.87298334620742,1.4142135623731,2.23606797749979,0,1,0,0,0
1.73205080756888,1.73205080756888,0.734846922834953,0,0,0,1,0
1.4142135623731,1.73205080756888,1.88148877222268,1,1,0,0,0
1.73205080756888,1.73205080756888,1.69115345252878,0,0,0,1,0
4.47213595499958,1.4142135623731,1.17898261225516,0,1,0,0,0
3.60555127546399,1,1.17473401244707,0,1,0,0,0
3.87298334620742,1,1.00498756211209,1,0,0,1,0
0,1.73205080756888,0.99498743710662,0,0,0,1,0
2.44948974278318,2,1.67928556237467,1,0,0,1,0
3.74165738677394,1.4142135623731,1.85202591774521,0,1,0,0,0
2.64575131106459,2,1.12694276695846,1,1,0,0,0
3.60555127546399,1.73205080756888,1.2369316876853,1,0,1,0,0
2.44948974278318,1.73205080756888,2.23606797749979,0,0,1,0,0
1.4142135623731,2,2.23606797749979,0,1,0,0,0
2,1.73205080756888,1.9672315572906,1,0,0,1,0
4.47213595499958,1.4142135623731,1.7832554500127,1,1,0,0,0
1.73205080756888,2,1,0,1,0,0,0
0,2,2.23606797749979,0,0,0,0,1
2.82842712474619,2,1.95192212959431,0,1,0,0,0
1.4142135623731,1.73205080756888,0.734846922834953,0,0,1,0,0
1.4142135623731,2,2.23606797749979,1,1,0,0,0
2.23606797749979,1.4142135623731,1.13578166916005,1,0,1,0,0
4.47213595499958,1,2.14709105535839,0,1,0,0,0
4.47213595499958,2,1.25299640861417,0,1,0,0,0
3.87298334620742,0,0.921954445729289,1,0,0,0,1
1.4142135623731,1.73205080756888,1.3856406460551,1,1,0,0,0
3.74165738677394,2,2.23606797749979,1,0,0,0,1
3.46410161513775,1,1.01488915650922,0,0,0,1,0
2.44948974278318,1.4142135623731,2.01246117974981,1,1,0,0,0
2,1.73205080756888,2.03224014329016,0,1,0,0,0
1,1.73205080756888,2.23606797749979,1,1,0,0,0
3.60555127546399,1.4142135623731,1.89736659610103,0,1,0,0,0
2,1,0.932737905308881,0,0,0,0,1
1.4142135623731,1.4142135623731,0.871779788708135,0,0,1,0,0
2.44948974278318,2,2.23606797749979,0,1,0,0,0
3,2,2.23606797749979,0,0,0,1,0
3.16227766016838,2,2.23606797749979,0,1,0,0,0
2,1.4142135623731,1.11803398874989,1,0,0,1,0
2.44948974278318,1.73205080756888,2.08566536146142,0,1,0,0,0
2.44948974278318,1.73205080756888,1.83847763108502,0,0,0,0,1
3.74165738677394,1.4142135623731,2.07364413533277,1,1,0,0,0
1.4142135623731,1.4142135623731,0.4,1,0,1,0,0
4.47213595499958,1.73205080756888,1.47648230602334,1,1,0,0,0
1.73205080756888,1.73205080756888,0.932737905308881,0,0,1,0,0
4.47213595499958,1.73205080756888,1.46628782986152,0,1,0,0,0
1.73205080756888,1,1.13137084989848,0,0,0,1,0
2.44948974278318,0,1.07238052947636,0,0,0,1,0
3,1.73205080756888,1.9672315572906,0,1,0,0,0
0,2,2.23606797749979,1,1,0,0,0
1.73205080756888,1,1.01488915650922,1,0,1,0,0
0,1.4142135623731,1.79443584449264,0,0,0,1,0
2.44948974278318,2,2.23606797749979,0,1,0,0,0
0,1.73205080756888,2.23606797749979,0,1,0,0,0
4,2,2.23606797749979,1,1,0,0,0
3.46410161513775,1.73205080756888,1.20830459735946,1,0,0,0,1
3.74165738677394,0,0.964365076099296,0,0,0,1,0
3.46410161513775,2,1.89208879284245,1,1,0,0,0
1.4142135623731,1,1.75783958312469,0,1,0,0,0
4,1.4142135623731,0.932737905308881,0,1,0,0,0
4.47213595499958,1.73205080756888,2.1095023109729,1,1,0,0,0
4.47213595499958,2,1.43178210632764,1,1,0,0,0
4.47213595499958,1.4142135623731,1.01488915650922,1,1,0,0,0
2,1.73205080756888,1.8165902124585,0,0,1,0,0
4.47213595499958,1.4142135623731,1.61554944214035,0,1,0,0,0
3.3166247903554,1.73205080756888,2.2,0,1,0,0,0
4.47213595499958,0,2.17025344142107,0,1,0,0,0
2.82842712474619,1.73205080756888,1.79443584449264,1,1,0,0,0
4,0,0.883176086632785,1,0,1,0,0
2,1.4142135623731,0.842614977317636,0,0,1,0,0
4.35889894354067,0,1.82482875908947,0,0,0,1,0
2,1.73205080756888,2.23606797749979,0,1,0,0,0
3,1.73205080756888,1.25299640861417,1,0,0,1,0
2.23606797749979,1.73205080756888,1.4456832294801,1,0,0,0,1
2.23606797749979,2,2.23606797749979,0,0,0,0,1
3,1.4142135623731,2.23606797749979,0,1,0,0,0
4.47213595499958,1.73205080756888,1.12694276695846,0,1,0,0,0
4.47213595499958,2,2.23606797749979,1,1,0,0,0
4.47213595499958,1.4142135623731,1.09544511501033,0,1,0,0,0
3.87298334620742,1.4142135623731,1.56204993518133,1,1,0,0,0
3.16227766016838,1.73205080756888,1.03923048454133,1,1,0,0,0
2.82842712474619,1,1.14455231422596,0,0,1,0,0
4.47213595499958,2,1.67332005306815,0,1,0,0,0
4.47213595499958,2,0.9,1,1,0,0,0
3.74165738677394,1.4142135623731,1.24899959967968,0,0,1,0,0
3.46410161513775,1.4142135623731,2.23606797749979,1,0,1,0,0
3.74165738677394,1.4142135623731,1.38202749610853,1,0,1,0,0
2.64575131106459,1.73205080756888,1.7832554500127,1,1,0,0,0
4.47213595499958,1.73205080756888,1.03440804327886,0,0,0,1,0
2,1,0.921954445729289,1,1,0,0,0
3.74165738677394,1,1.01488915650922,0,0,1,0,0
4.12310562561766,2,2.23606797749979,0,1,0,0,0
1.4142135623731,2,2.23606797749979,0,0,0,1,0
4.47213595499958,1,1.37477270848675,0,1,0,0,0
1,1.73205080756888,2.23606797749979,1,1,0,0,0
1.4142135623731,1.4142135623731,1.38202749610853,0,0,0,1,0
1,1.73205080756888,1.03923048454133,1,1,0,0,0
2,1.73205080756888,2.00997512422418,1,0,1,0,0
2,1.4142135623731,1.58745078663875,0,1,0,0,0
1.73205080756888,2,2.23606797749979,0,1,0,0,0
3.74165738677394,1.4142135623731,0.92736184954957,1,1,0,0,0
3.3166247903554,2,2.04939015319192,0,0,0,1,0
4.47213595499958,2,2.08566536146142,1,1,0,0,0
1,1.73205080756888,1.7606816861659,1,1,0,0,0
1,2,2.03224014329016,0,1,0,0,0
3,2,1.38202749610853,0,0,1,0,0
2.44948974278318,1.4142135623731,1.89208879284245,1,0,1,0,0
2.44948974278318,1,0.92736184954957,1,0,1,0,0
3.46410161513775,0,1.12249721603218,1,0,1,0,0
0,1.4142135623731,2.23606797749979,1,1,0,0,0
2.64575131106459,2,2.23606797749979,1,1,0,0,0
4.47213595499958,1.73205080756888,1.01488915650922,0,0,0,1,0
4.47213595499958,2,1.25299640861417,0,1,0,0,0
2.44948974278318,1.73205080756888,1.7832554500127,1,0,1,0,0
2.82842712474619,0,0.519615242270663,0,0,0,1,0
2.64575131106459,0,0.916515138991168,0,0,0,1,0
3.74165738677394,1.4142135623731,1.25299640861417,0,1,0,0,0
3,0,0.932737905308881,0,0,0,0,1
1.4142135623731,1.73205080756888,2.23606797749979,0,0,0,1,0
2,2,1.43527000944073,1,1,0,0,0
4.47213595499958,1.73205080756888,2.23606797749979,0,1,0,0,0
1,2,2.23606797749979,0,1,0,0,0
0,1,0.871779788708135,0,0,1,0,0
3.16227766016838,1.73205080756888,2.1095023109729,0,1,0,0,0
3.46410161513775,1.4142135623731,1.51657508881031,0,0,1,0,0
3.16227766016838,2,2.23606797749979,0,1,0,0,0
2,2,2.23606797749979,1,0,0,0,1
0,1,1.05356537528527,1,0,1,0,0
1.4142135623731,1.73205080756888,0.435889894354067,0,0,1,0,0
3.16227766016838,1.73205080756888,0.734846922834953,0,0,1,0,0
3.74165738677394,0,1.03440804327886,0,0,0,1,0
4.47213595499958,1.4142135623731,1.24096736459909,0,1,0,0,0
3,1.4142135623731,0.848528137423857,1,0,0,1,0
3.16227766016838,2,2.23606797749979,1,1,0,0,0
1,1,2.06397674405503,0,1,0,0,0
3.46410161513775,1,2.11660104885167,1,1,0,0,0
4.47213595499958,2,1.13578166916005,1,1,0,0,0
2.23606797749979,2,2.23606797749979,1,1,0,0,0
4.35889894354067,0,1.13578166916005,1,0,0,1,0
